URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
50,4218.591995,4218.591995,4664.783742,,,4745.32441,4749.429426,4813.026739,4830.682842,4849.186534,5357.861659,,,,,5477.861659,5496.913095,,,5515.918813,5515.918813
51,4369.856747,4369.856747,4745.32441,,,4822.731383,4822.731383,4936.236191,4936.236191,4951.6876,5357.861659,,,,,5477.861659,5515.918813,,,5533.03611,5533.03611
52,4420.251721,4420.251721,4822.731383,,,4893.499642,4936.236191,5023.131692,5023.131692,5041.090514,5357.861659,,,,,5477.861659,5533.03611,,,5544.699751,5544.699751
53,4486.029849,4486.029849,4893.499642,,,4972.626987,5023.131692,5141.788754,5141.788754,5158.478635,5357.861659,,,,,5477.861659,5544.699751,,,5562.975347,5562.975347
54,4530.565681,4530.565681,4972.626987,,,5045.277471,5141.788754,5226.004071,5226.004071,5245.318474,5357.861659,,,,,5477.861659,5562.975347,,,5575.901842,5575.901842
55,4709.669864,4709.669864,5045.277471,,,5123.329531,5141.788754,5226.004071,5245.318474,5263.847963,5357.861659,,,,,5477.861659,5575.901842,,,5593.488148,5593.488148
56,4815.379977,4815.379977,5123.329531,,,5201.489193,5226.004071,5340.312689,5340.312689,5357.861659,5357.861659,,,,,5477.861659,5593.488148,,,5611.148638,5611.148638
57,4993.975514,4993.975514,5201.489193,,,5274.426067,5340.312689,5454.346997,5454.346997,5470.372099,5936.589043,,,,,6056.589043,6056.589043,,,6069.738741,6069.738741
58,4999.783817,4999.783817,5274.426067,,,5349.326171,5454.346997,5557.050779,5557.050779,5576.892405,5936.589043,,,,,6056.589043,6069.738741,,,6084.639343,6084.639343
59,5009.891819,5009.891819,5349.326171,,,5419.318801,5454.346997,5557.050779,5576.892405,5591.957172,5936.589043,,,,,6056.589043,6084.639343,,,6095.885661,6095.885661
60,5022.109259,5022.109259,5419.318801,,,5492.996738,5557.050779,5627.032624,5627.032624,5644.971605,5936.589043,,,,,6056.589043,6095.885661,,,6109.650991,6109.650991
61,5041.691786,5041.691786,5492.996738,,,5570.231348,5627.032624,5736.6862,5736.6862,5754.318319,5936.589043,,,,,6056.589043,6109.650991,,,6126.635927,6126.635927
62,5096.039573,5096.039573,5570.231348,,,5641.661748,5736.6862,5814.24517,5814.24517,5830.851012,5936.589043,,,,,6056.589043,6126.635927,,,6138.703429,6138.703429
63,5153.34758,5153.34758,5641.661748,,,5715.84011,5736.6862,5814.24517,5830.851012,5850.604186,5936.589043,,,,,6056.589043,6138.703429,,,6152.915545,6152.915545
64,5174.142394,5174.142394,5715.84011,,,5782.510402,5814.24517,5919.763009,5919.763009,5936.589043,5936.589043,,,,,6056.589043,6152.915545,,,6163.055039,6163.055039
65,5186.840755,5186.840755,5782.510402,,,5858.594095,5919.763009,6025.725944,6025.725944,6045.560403,6538.004399,,,,,6658.004399,6658.004399,,,6674.029372,6674.029372
66,5276.939733,5276.939733,5858.594095,,,5926.165393,6025.725944,6104.624133,6104.624133,6123.787045,6538.004399,,,,,6658.004399,6674.029372,,,6684.359951,6684.359951
67,5355.050966,5355.050966,5926.165393,,,6003.324371,6025.725944,6104.624133,6123.787045,6142.602208,6538.004399,,,,,6658.004399,6684.359951,,,6701.285869,6701.285869
68,5399.718509,5399.718509,6003.324371,,,6073.05835,6104.624133,6194.027749,6194.027749,6210.295954,6538.004399,,,,,6658.004399,6701.285869,,,6712.406397,6712.406397
69,5487.588332,5487.588332,6073.05835,,,6139.399021,6194.027749,6261.505655,6261.505655,6277.957233,6538.004399,,,,,6658.004399,6712.406397,,,6722.496267,6722.496267
70,5694.828841,5694.828841,6139.399021,,,6216.591005,6261.505655,6344.097635,6344.097635,6362.103008,6538.004399,,,,,6658.004399,6722.496267,,,6739.448011,6739.448011
71,5746.197107,5746.197107,6216.591005,,,6290.541305,6344.097635,6446.007248,6446.007248,6461.446991,6538.004399,,,,,6658.004399,6739.448011,,,6753.453405,6753.453405
72,5799.151174,5799.151174,6290.541305,,,6370.719079,6446.007248,6518.412261,6518.412261,6538.004399,6538.004399,,,,,6658.004399,6753.453405,,,6772.290712,6772.290712
73,6043.110969,6043.110969,6370.719079,,,6442.82772,6446.007248,6518.412261,6538.004399,6557.779026,7075.827559,,,,,7195.827559,7195.827559,,,7208.354197,7208.354197
